task_id,entry_point,completion,result,passed,
MBPP/761,arc_length,"import math

def arc_length(radius, angle_degrees):
    """"""
    Calculate the arc length of a circle given the radius and angle in degrees.

    Parameters:
    radius (float): The radius of the circle.
    angle_degrees (float): The angle in degrees.

    Returns:
    float: The arc length corresponding to the given radius and angle.
    """"""
    # Convert angle from degrees to radians
    angle_radians = angle_degrees * (math.pi / 180)
    
    # Calculate arc length
    length = radius * angle_radians
    
    return length

# Test case
assert arc_length(9, 45) == 3.5357142857142856",failed: ,FALSE,761
MBPP/762,check_monthnumber_number,"def check_monthnumber_number(month: int) -> bool:
    """"""
    Check if the given month number has 30 days.

    Parameters:
    month (int): The month number (1 for January, 2 for February, ..., 12 for December).

    Returns:
    bool: True if the month has 30 days, False otherwise.
    """"""
    # List of month numbers that have 30 days
    months_with_30_days = {4, 6, 9, 11}
    
    # Check if the provided month number is in the set of months with 30 days
    return month in months_with_30_days

# Test case
assert check_monthnumber_number(6) == True  # June has 30 days",passed,TRUE,762
MBPP/763,find_Min_Diff,"def find_Min_Diff(arr, n):
    # Step 1: Sort the array
    sorted_arr = sorted(arr)
    
    # Step 2: Initialize the minimum difference to a large value
    min_diff = float('inf')
    
    # Step 3: Calculate the differences between adjacent elements
    for i in range(n - 1):
        diff = sorted_arr[i + 1] - sorted_arr[i]
        # Update the minimum difference if the current difference is smaller
        if diff < min_diff:
            min_diff = diff
            
    return min_diff

# Test case
assert find_Min_Diff((1, 5, 3, 19, 18, 25), 6) == 1",passed,TRUE,763
MBPP/764,number_ctr,"def number_ctr(input_string):
    """"""
    Count the number of numeric characters in the given string.

    Parameters:
    input_string (str): The string to be analyzed.

    Returns:
    int: The count of numeric characters in the string.
    """"""
    count = 0  # Initialize counter for numeric characters
    for char in input_string:  # Iterate through each character in the string
        if char.isdigit():  # Check if the character is a digit
            count += 1  # Increment the counter if it is a digit
    return count  # Return the total count of numeric characters

# Test case
assert number_ctr('program2bedone') == 1  # This should pass as there is one numeric character '2'",passed,TRUE,764
MBPP/765,is_polite,"def is_polite(n):
    """"""
    Check if a number is a polite number.
    A polite number is any positive integer that is not a power of 2.
    """"""
    # A number is a power of 2 if it has only one bit set in its binary representation
    return (n & (n - 1)) != 0

def nth_polite_number(n):
    """"""
    Find the nth polite number.
    
    Parameters:
    n (int): The position of the polite number to find (1-based index).
    
    Returns:
    int: The nth polite number.
    """"""
    count = 0  # To count polite numbers found
    current_number = 1  # Start checking from 1
    
    while count < n:
        if is_polite(current_number):
            count += 1  # Increment count if the number is polite
        current_number += 1  # Move to the next number
    
    # The last increment of current_number is unnecessary, so we return current_number - 1
    return current_number - 1

# Test case
assert nth_polite_number(7) == 11  # This should pass as per the provided assertion",failed: ,FALSE,765
MBPP/766,pair_wise,"def pair_wise(lst):
    """"""
    Generate a list of tuples containing pairs of consecutive items from the input list.

    Args:
    lst (list): A list of items.

    Returns:
    list: A list of tuples, where each tuple contains a pair of consecutive items.
    """"""
    # Initialize an empty list to store the pairs
    pairs = []
    
    # Iterate over the list using index to access consecutive items
    for i in range(len(lst) - 1):
        # Create a tuple of the current item and the next item
        pairs.append((lst[i], lst[i + 1]))
    
    return pairs

# Test the function with the provided test case
assert pair_wise([1, 1, 2, 3, 3, 4, 4, 5]) == [(1, 1), (1, 2), (2, 3), (3, 3), (3, 4), (4, 4), (4, 5)]

# If the assertion passes, the function works as expected.",passed,TRUE,766
MBPP/767,get_Pairs_Count,"from itertools import combinations

def get_Pairs_Count(arr, target_sum, pair_size):
    """"""
    Count the number of pairs in the array whose sum equals the target_sum.
    
    Parameters:
    arr (list): List of integers.
    target_sum (int): The target sum for the pairs.
    pair_size (int): The number of elements in each pair.
    
    Returns:
    int: The count of pairs whose sum equals target_sum.
    """"""
    count = 0
    
    # Generate all combinations of the specified size
    for pair in combinations(arr, pair_size):
        if sum(pair) == target_sum:
            count += 1
            
    return count

# Test case
assert get_Pairs_Count([1, 1, 1, 1], 4, 2) == 6",failed: ,FALSE,767
MBPP/768,check_Odd_Parity,"def check_Odd_Parity(number):
    """"""
    Check if the given number has odd parity.
    
    Parameters:
    number (int): The number to check for odd parity.
    
    Returns:
    bool: True if the number has odd parity, False otherwise.
    """"""
    # Convert the number to binary and count the number of '1's
    count_of_ones = bin(number).count('1')
    
    # Check if the count of 1s is odd
    return count_of_ones % 2 == 1

# Test case
assert check_Odd_Parity(13) == True  # 13 in binary is 1101, which has 3 ones (odd)",passed,TRUE,768
MBPP/769,candidate,"def Diff(list1, list2):
    """"""
    Returns the difference between two lists.
    
    The difference is defined as the elements that are in list1 but not in list2.
    
    Parameters:
    list1 (list): The first list from which to find the difference.
    list2 (list): The second list to compare against.
    
    Returns:
    list: A list containing elements from list1 that are not in list2.
    """"""
    # Using list comprehension to filter out elements in list1 that are not in list2
    return [item for item in list1 if item not in list2]

# Test case
assert (Diff([10, 15, 20, 25, 30, 35, 40], [25, 40, 35])) == [10, 20, 30, 15]",failed: ,FALSE,769
MBPP/770,odd_Num_Sum,"def odd_Num_Sum(n):
    """"""
    Calculate the sum of the fourth power of the first n odd natural numbers.

    Parameters:
    n (int): The number of odd natural numbers to consider.

    Returns:
    int: The sum of the fourth powers of the first n odd natural numbers.
    """"""
    total_sum = 0
    for i in range(n):
        odd_number = 2 * i + 1  # Generate the i-th odd natural number
        total_sum += odd_number ** 4  # Add the fourth power of the odd number to the total sum
    return total_sum

# Test case
assert odd_Num_Sum(2) == 82  # 1^4 + 3^4 = 1 + 81 = 82",passed,TRUE,770
MBPP/771,check_expression,"def check_expression(expression: str) -> bool:
    # Dictionary to hold matching pairs of brackets
    bracket_map = {')': '(', '}': '{', ']': '['}
    # Stack to keep track of opening brackets
    stack = []
    
    # Iterate through each character in the expression
    for char in expression:
        # If the character is a closing bracket
        if char in bracket_map:
            # Pop the topmost element from the stack if it's not empty
            # Otherwise assign a dummy value that won't match
            top_element = stack.pop() if stack else '#'
            # Check if the popped bracket matches the corresponding opening bracket
            if bracket_map[char] != top_element:
                return False
        # If it's an opening bracket, push onto the stack
        elif char in bracket_map.values():
            stack.append(char)
    
    # If the stack is empty, all brackets were matched
    return not stack

# Test case
assert check_expression(""{()}[{}]"") == True",passed,TRUE,771
MBPP/772,remove_length,"def remove_length(input_string, k):
    """"""
    Remove all words of length k from the input string.

    Parameters:
    input_string (str): The string from which to remove words.
    k (int): The length of words to remove.

    Returns:
    str: The modified string with words of length k removed.
    """"""
    # Split the input string into words
    words = input_string.split()
    
    # Filter out words of length k
    filtered_words = [word for word in words if len(word) != k]
    
    # Join the remaining words back into a string
    result = ' '.join(filtered_words)
    
    return result

# Test case
assert remove_length('The person is most value tet', 3) == 'person is most value'",passed,TRUE,772
MBPP/773,occurance_substring,"def occurance_substring(main_string, substring):
    """"""
    Find the occurrence and position of the substring within the main string.

    Parameters:
    main_string (str): The string to search within.
    substring (str): The substring to find.

    Returns:
    tuple: A tuple containing the substring and its starting and ending indices.
           Returns None if the substring is not found.
    """"""
    # Find the starting index of the substring
    start_index = main_string.find(substring)
    
    # If the substring is not found, return None
    if start_index == -1:
        return None
    
    # Calculate the ending index
    end_index = start_index + len(substring)
    
    # Return the result as a tuple
    return (substring, start_index, end_index)

# Test case
assert occurance_substring('python programming, python language', 'python') == ('python', 0, 6)

# Additional test cases
assert occurance_substring('hello world', 'world') == ('world', 6, 11)
assert occurance_substring('test test test', 'test') == ('test', 0, 4)
assert occurance_substring('no match here', 'match') == ('match', 3, 8)
assert occurance_substring('substring not found', 'notfound') == None

print(""All test cases passed!"")",passed,TRUE,773
MBPP/774,check_email,"import re

def check_email(email):
    """"""
    Check if the provided email address is valid.

    Parameters:
    email (str): The email address to check.

    Returns:
    str: 'Valid Email' if the email is valid, otherwise 'Invalid Email'.
    """"""
    # Define the regex pattern for a valid email
    email_pattern = r'^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$'
    
    # Use re.match to check if the email matches the pattern
    if re.match(email_pattern, email):
        return 'Valid Email'
    else:
        return 'Invalid Email'

# Test the function with the provided test case
assert check_email(""ankitrai326@gmail.com"") == 'Valid Email'

# Additional test cases
assert check_email(""invalid-email"") == 'Invalid Email'
assert check_email(""user@domain.com"") == 'Valid Email'
assert check_email(""user.name@sub.domain.com"") == 'Valid Email'
assert check_email(""user@domain"") == 'Invalid Email'
assert check_email(""user@.com"") == 'Invalid Email'
assert check_email(""user@domain.c"") == 'Invalid Email'
assert check_email(""user@domain.co.uk"") == 'Valid Email'

print(""All tests passed!"")",passed,TRUE,774
